Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.016s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
"if (personalEmail == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.193s,PASSED
,,,,,,,
Test Cases/TC_Update Profile,,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.043s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.018s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.002s,FAILED
"if (personalEmail == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
,,,,,,,
Test Cases/TC_Update Profile,,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.230s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.005s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.023s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.002s,PASSED
"if (personalEmail == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.183s,PASSED
,,,,,,,
Test Cases/TC_Update Profile,,,,25-08-2024 16:07:47,25-08-2024 16:07:48,0.262s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.072s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.003s,FAILED
"if (personalEmail == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.000s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:47,25-08-2024 16:07:47,0.001s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:47,25-08-2024 16:07:48,0.167s,FAILED
,,,,,,,
Test Cases/TC_Update Profile,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.054s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.031s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,FAILED
"if (personalEmail == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.054s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":myId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.031s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,FAILED
"if (personalEmail == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"formattedBirthDate = birthDate + ""T00:00:00.000+00:00""",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"if (birthDate == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
if (expected.intValue() == 200),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_InvalidFields,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.221s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,PASSED
userId = myId,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"if (personalEmail == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
else,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,PASSED
return java.util.UUID.randomUUID().toString(),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.006s,PASSED
print(userId),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":userId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.015s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,FAILED
if (expected.intValue() == 200),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_InvalidFields,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.035s,FAILED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + internal.GlobalVariable.token))",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
userId = myId,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"if (personalEmail == """")",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
print(userId),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"req = findTestObject(""API_Update Profile"", [""userId"":userId, ""name"":name, ""phone"":phone, ""birthDate"":birthDate, ""personalEmail"":personalEmail, ""gender"":gender])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.013s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,FAILED
if (expected.intValue() == 200),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.312s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.010s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.016s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.003s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.116s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.124s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.048s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:48,25-08-2024 16:07:49,0.045s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.001s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:48,25-08-2024 16:07:48,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:48,25-08-2024 16:07:49,0.028s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.061s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.038s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.006s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.058s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.040s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.050s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.034s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.063s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.048s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.050s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.034s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.052s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.003s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.033s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.057s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.036s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.050s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.004s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.030s,PASSED
"verifyResponseStatusCode(res, expected.intValue(), CONTINUE_ON_FAILURE)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.002s,PASSED
,,,,,,,
Test Cases/TC_Update Profile_Upload Avatar,,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.064s,PASSED
if (isAuthorize),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
projectPath = getProjectDir(),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.001s,PASSED
"filePath = projectPath + ""\"" + file",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"authorizationHeader = new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, tokenValue)",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
"req = findTestObject(""API_Update Profile_Upload Avatar"", [""file"":filePath])",,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.010s,PASSED
getHttpHeaderProperties().removeIf({ -> ... }),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
getHttpHeaderProperties().add(authorizationHeader),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.000s,PASSED
res = sendRequest(req),,,,25-08-2024 16:07:49,25-08-2024 16:07:49,0.036s,PASSED
